ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Variation Swatches,Attributes Swatches,Brands,Meta: XPSC_sale_status_updated,Meta: woo_breadcrumb,Meta: metas_bd_woo_bg_color,Meta: metas_bd_woo_txt_color,Meta: metas_title_hide_woo,Meta: woo_return_poligy_global,Meta: return_policy_editor,Meta: woo_FAQ_global,Meta: enable_list_style_faq,Meta: woo_product_faqs,Meta: faq_repeater_list_items,Meta: woo_single_additional_meta,Meta: product_additionl_meta,Meta: product_label,Meta: product_label_color,Meta: product_label_background,Meta: woolentor_views_count_product,Meta: _wp_desired_post_slug,Meta: _product_url
\n",,,taxable,,1,,,0,0,,,,,0,,799,999,VPN,,,https://dreamcrest.net/wp-content/uploads/2025/04/119.jpg,,,,,,,https://cosmofeed.com/vp/64297b5ed83e0200209d5a3c,,0,,,,1,,,,,,,,,,,,,,,,5,,

1499,external,,,Xbox Game Pass Ultimate + EA Play 12 Months,1,0,visible,,"Xbox Game Pass Ultimate: The Ultimate Gaming Subscription
\n
\nXbox Game Pass Ultimate offers the best value in gaming, providing access to hundreds of high-quality games, exclusive perks, and multiplayer services. Whether you play on console, PC, or mobile, Xbox Game Pass Ultimate gives you everything you need to experience the world of gaming without limits.
\n
\n✨ Key Features of Xbox Game Pass Ultimate:
\n
\n🎮 Hundreds of Games: Get unlimited access to a vast library of over 100 high-quality games, including popular titles and new releases.
\n
\n🌐 Cloud Gaming: Play your favorite games on your mobile phone, tablet, or browser with cloud gaming included.
\n
\n🎉 Exclusive Perks: Enjoy exclusive member discounts, in-game content, and special offers, only available to Xbox Game Pass Ultimate subscribers.
\n
\n🖥️ PC and Console Gaming: Play on both your Xbox console and Windows PC with a single subscription.
\n
\n🏆 Xbox Live Gold: Gain access to online multiplayer games and monthly free game titles with Xbox Live Gold included.
\n
\n🕹️ EA Play Membership: Enjoy an EA Play membership at no extra cost, giving you access to top games from Electronic Arts and exclusive rewards.
\n
\n⚡ Day-One Releases: Play new Xbox Game Studio titles the same day they release with Xbox Game Pass Ultimate.
\n
\n💰 Ultimate Plan Pricing: Experience all the benefits of Xbox Game Pass Ultimate for ₹2999/year.
\n
\n🔑 TAGS:
\n
\nGroup buy Xbox Game Pass
\n
\nCheap Xbox Game Pass accounts
\n
\nXbox Game Pass Ultimate discount
\n
\nXbox Game Pass shared account
\n
\nXbox Game Pass group buy cheap
\n
\nAffordable Xbox Game Pass subscription
\n
\nBuy Xbox Game Pass accounts
\n
\nBest price for Xbox Game Pass Ultimate
\n
\nXbox Game Pass cloud gaming
\n
\n",,,taxable,,1,,,0,0,,,,,0,,2999,9600,"Cloud Services, Others, Software",,,https://dreamcrest.net/wp-content/uploads/2025/04/Website-Poster-11.jpg,,,,,,,https://cosmofeed.com/vp/64297b5ed83e0200209d5a3c,,0,,,,1,,,,,,,,,,,,,,,,16,,

1500,external,,,IDM Lifetime (Internet Download Manager),1,0,visible,,"Internet Download Manager (IDM): Lifetime License – The Ultimate Downloading Tool
\n
\nInternet Download Manager (IDM) is one of the most trusted and powerful tools for managing and accelerating downloads. Whether you’re downloading videos, software, or large files, IDM enhances your download speed, organizes files, and offers advanced control over downloads.
\n
\n✨ Key Features of IDM Lifetime License:
\n
\n🚀 Download Acceleration: IDM increases download speeds by up to 5 times with its intelligent dynamic file segmentation technology.
\n
\n🖥️ Pause and Resume: Easily pause and resume downloads, even after a network disruption or power outage.
\n
\n🎥 Video Grabber: Download videos from popular sites like YouTube, Vimeo, and many others with a simple click.
\n
\n🌍 Browser Integration: Works seamlessly with popular browsers like Chrome, Firefox, Edge, and Opera for easy download management.
\n
\n📁 Smart File Organization: Automatically organize your downloads into predefined categories for better management.
\n
\n🔄 Schedule Downloads: Set up download schedules to automate downloading tasks.
\n
\n🔍 Built-in Virus Protection: Automatically scans downloaded files to protect your system from malware.
\n
\n🌐 Multi-Language Support: Available in multiple languages to cater to users around the world.
\n
\n💰 Lifetime License Pricing: Get official lifetime access to IDM for just ₹599, ensuring fast and reliable downloads forever.
\n
\n🔑 TAGS:
\n
\nGroup buy IDM
\n
\nCheap IDM accounts
\n
\nIDM lifetime license discount
\n
\nIDM shared account
\n
\nIDM group buy cheap
\n
\nAffordable IDM subscription
\n
\nBuy IDM accounts
\n
\nBest price for IDM lifetime access
\n
\nIDM download manager tool
\n
\n",,,taxable,,1,,,0,0,,,,,0,,,599,"Others, Software",,,https://dreamcrest.net/wp-content/uploads/2025/04/29.jpg,,,,,,,https://cosmofeed.com/vp/64297b5ed83e0200209d5a3c,,0,,,,1,,,,,,,,,,,,,,,,23,,

1503,external,,,CoolNew PDF Lifetime,1,0,visible,,"CoolNew PDF: Lifetime Plan – Your All-in-One PDF Solution
\n
\nCoolNew PDF offers a comprehensive suite of tools to manage, edit, and convert PDFs with ease. Whether you're a student, professional, or business owner, CoolNew PDF simplifies your document workflow, making it the ideal choice for anyone dealing with PDFs regularly.
\n
\n✨ Key Features of CoolNew PDF Lifetime Plan:
\n
\n📄 PDF Editing: Edit text, images, and links directly in your PDF files.
\n
\n🔄 PDF Conversion: Convert PDFs to and from multiple formats, including Word, Excel, PowerPoint, and more.
\n
\n🔍 OCR Technology: Use Optical Character Recognition to extract text from scanned PDFs for easy editing.
\n
\n🖼️ Merge & Split PDFs: Combine multiple PDFs into one file or split them into separate documents.
\n
\n🛠️ Compress & Optimize: Reduce the file size of your PDFs without compromising quality.
\n
\n🔒 Password Protection: Secure your PDF files with password protection and encryption.
\n
\n🌍 Multi-Device Support: Access your tools on both desktop and mobile for convenience.
\n
\n🚀 Fast & User-Friendly: Enjoy quick processing speeds and an intuitive interface that makes PDF management easy.
\n
\n💰 Lifetime Plan Pricing: Get lifetime access to CoolNew PDF’s full suite of tools for just ₹750, with no recurring fees.
\n
\n🔑 TAGS:
\n
\nGroup buy CoolNew PDF
\n
\nCheap CoolNew PDF accounts
\n
\nCoolNew PDF lifetime plan discount
\n
\nCoolNew PDF shared account
\n
\nCoolNew PDF group buy cheap
\n
\nAffordable CoolNew PDF subscription
\n
\nBuy CoolNew PDF accounts
\n
\nBest price for CoolNew PDF lifetime access
\n
\nCoolNew PDF document management tool
\n
\n",,,taxable,,1,,,0,0,,,,,0,,750,999,"Cloud Services, Others, Software",,,https://dreamcrest.net/wp-content/uploads/2025/04/95.jpg,,,,,,,https://cosmofeed.com/vp/64297b5ed83e0200209d5a3c,,0,,,,1,,,,,,,,,,,,,,,,15,,

1505,external,,,Leadrocks 1 Year,1,0,visible,,"LeadRocks offers a powerful and intuitive platform for businesses to generate targeted leads and enhance their outreach efforts. With its Growth Plan, you can access thousands of verified leads monthly, streamlining your sales and marketing processes.
\n
\n✨ Key Features of LeadRocks Growth Plan:
\n
\n📊 5000 Credits Per Month: Access up to 5000 verified lead credits every month, ensuring a steady flow of high-quality leads.
\n
\n🌐 Targeted Lead Data: Get accurate, up-to-date contact information including emails, phone numbers, and LinkedIn profiles.
\n
\n📥 Easy Data Export: Export your leads in CSV or Excel formats, perfect for integrating into your CRM or email marketing tools.
\n
\n🔄 Real-Time Updates: Stay ahead of the competition with real-time updates and data validation for all your leads.
\n
\n🖥️ User-Friendly Interface: Manage your lead generation efforts with ease using an intuitive dashboard and automation tools.
\n
\n🔗 CRM Integration: Seamlessly integrate with popular CRM platforms to streamline your lead management and sales processes.
\n
\n🚀 Automated Lead Generation: Automate your lead generation and let the platform do the heavy lifting for your outreach campaigns.
\n
\n🔑 TAGS:
\n
\nGroup buy LeadRocks
\n
\nCheap LeadRocks accounts
\n
\nLeadRocks Growth Plan discount
\n
\nLeadRocks shared account
\n
\nLeadRocks group buy cheap
\n
\nAffordable LeadRocks subscription
\n
\nBuy LeadRocks accounts
\n
\nBest price for LeadRocks yearly plan
\n
\nLeadRocks lead generation tool
\n
\n",,,taxable,,1,,,0,0,,,,,0,,999,1999,Lead Generation,,,https://dreamcrest.net/wp-content/uploads/2025/04/148.jpg,,,,,,,https://cosmofeed.com/vp/64297b5ed83e0200209d5a3c,,0,,,,1,,,,,,,,,,,,,,,,7,,

1507,external,,,Outscraper 1 Year,1,0,visible,,"Outscraper: 1 Year Plan – Efficient Data Scraping for Your Business
\n
\nOutscraper provides a powerful and reliable tool for businesses looking to scrape data from various platforms and websites. Whether you need business listings, contact information, or data from maps, Outscraper makes it easy to automate your scraping tasks.
\n
\n✨ Key Features of Outscraper 1 Year Plan:
\n
\n📊 5000 Scrapes Per Month: Scrape data efficiently with a limit of 5000 scrapes per month, perfect for consistent data extraction needs.
\n
\n🌐 Scrape from Multiple Platforms: Extract data from popular platforms like Google Maps, business directories, and other sources.
\n
\n🖥️ User-Friendly Interface: Easily manage your scraping tasks through an intuitive dashboard, no coding required.
\n
\n🔄 Automation Tools: Automate your data extraction process to save time and effort.
\n
\n📥 Export Data: Export your scraped data into various formats such as CSV or Excel for easy use in your business workflows.
\n
\n🔍 Accurate and Up-to-Date Data: Get reliable, real-time data with frequent updates to ensure accuracy.
\n
\n📱 Multi-Device Access: Access your account from any device, whether you're on a desktop or mobile.
\n
\n💰 Outscraper Pricing: Get access to 5000 scrapes per month for just ₹999 per year, making it an affordable solution for all your data scraping needs.
\n
\n🔑 TAGS:
\n
\nGroup buy Outscraper
\n
\nCheap Outscraper accounts
\n
\nOutscraper yearly plan discount
\n
\nOutscraper shared account
\n
\nOutscraper group buy cheap
\n
\nAffordable Outscraper subscription
\n
\nBuy Outscraper accounts
\n
\nBest price for Outscraper yearly plan
\n
\nOutscraper data scraping tool",,,taxable,,1,,,0,0,,,,,0,,899,1999,Lead Generation,,,https://dreamcrest.net/wp-content/uploads/2025/04/154.jpg,,,,,,,https://cosmofeed.com/vp/64297b5ed83e0200209d5a3c,,0,,,,1,,,,,,,,,,,,,,,,18,,

1509,external,,,Instantly AI Growth Plan Yearly,1,0,visible,,"Instantly: Growth Plan – Supercharge Your Email Campaigns
\n
\nInstantly's Growth Plan is designed for businesses and marketers who want to boost their email outreach with automation and advanced features. This powerful tool allows you to create and manage email campaigns effortlessly, ensuring higher open rates and better engagement for your marketing efforts.
\n
\n✨ Key Features of Instantly Growth Plan:
\n
\n📧 Unlimited Email Accounts: Connect unlimited email accounts for streamlined campaign management.
\n
\n🚀 Automated Email Sequences: Set up automated follow-up sequences to keep your audience engaged without manual intervention.
\n
\n📊 Advanced Email Tracking: Get detailed analytics on open rates, clicks, and responses to optimize your campaigns.
\n
\n⚙️ AI-Powered Personalization: Customize your emails using AI-powered personalization tools to improve engagement.
\n
\n🕒 Scheduling & Throttling: Schedule emails and control send limits to ensure deliverability and avoid spam filters.
\n
\n🧑‍💻 Team Collaboration: Work with your team on campaigns by sharing access and collaborating on strategy.
\n
\n🌍 Multi-Account Support: Manage multiple email accounts and campaigns under one dashboard.
\n
\n📈 Real-Time Reporting: Monitor your campaigns in real-time to track performance and make adjustments on the fly.
\n
\n🔗 CRM Integration: Seamlessly integrate with CRM tools to manage leads and customer information.
\n
\n💰 Growth Plan Pricing: Get access to Instantly’s Growth Plan for ₹3999 per year, providing unlimited access to all the advanced features.
\n
\n🔑 TAGS:
\n
\nGroup buy Instantly AI
\n
\nCheap Instantly AI accounts
\n
\nInstantly AI Growth Plan discount
\n
\nInstantly AI shared account
\n
\nInstantly AI group buy cheap
\n
\nAffordable Instantly AI subscription
\n
\nBuy Instantly AI accounts
\n
\nBest price for Instantly AI Growth Plan
\n
\nInstantly AI email automation tool
\n
\n",,,taxable,,1,,,0,0,,,,,0,,3999,4999,"AI Tools, Cloud Services, Lead Generation",,,https://dreamcrest.net/wp-content/uploads/2025/04/30.jpg,,,,,,,https://cosmofeed.com/vp/64297b5ed83e0200209d5a3c,,0,,,,1,,,,,,,,,,,,,,,,9,,

1511,external,,,Design Beast Lifetime,1,0,visible,,"DesignBeast: Lifetime Access – The Ultimate All-in-One Design Tool
\n
\nDesignBeast is your go-to platform for creating stunning designs, animations, and marketing content. With powerful features that cater to both beginners and professionals, DesignBeast offers a complete design suite for all your creative needs. With lifetime access, you can unlock unlimited design possibilities without recurring payments.
\n
\n✨ Key Features of DesignBeast Lifetime Access:
\n
\n🎨 6-in-1 Design Suite: Access six powerful design apps for creating logos, mockups, social media posts, ads, and more.
\n
\n🖼️ AI-Powered Logo Maker: Design professional logos in minutes with advanced AI tools.
\n
\n🚀 Mockup Creator: Generate eye-catching 3D mockups and product designs for any industry.
\n
\n🎥 Animated Ad Builder: Create animated video ads to grab attention and boost engagement.
\n
\n📲 Social Media Content Creator: Design high-quality social media content for all platforms, optimized for engagement.
\n
\n🌍 Multi-Language Support: Create content in multiple languages to cater to a global audience.
\n
\n💼 Commercial License: Use your designs for business or client projects with a full commercial license included.
\n
\n🔧 User-Friendly Interface: Easily create professional designs with an intuitive drag-and-drop editor.
\n
\n💰 DesignBeast Lifetime Pricing: Get all the powerful features of DesignBeast for just ₹899 with a one-time payment, ensuring lifetime access to the entire suite.
\n
\n🔑 TAGS:
\n
\nGroup buy DesignBeast
\n
\nCheap DesignBeast accounts
\n
\nDesignBeast lifetime plan discount
\n
\nDesignBeast shared account
\n
\nDesignBeast group buy cheap
\n
\nAffordable DesignBeast subscription
\n
\nBuy DesignBeast accounts
\n
\nBest price for DesignBeast lifetime access
\n
\nDesignBeast all-in-one design tool
\n
\n",,,taxable,,1,,,0,0,,,,,0,,899,1999,"Software, Video Editing",,,https://dreamcrest.net/wp-content/uploads/2025/04/96.jpg,,,,,,,https://cosmofeed.com/vp/64297b5ed83e0200209d5a3c,,0,,,,1,,,,,,,,,,,,,,,,7,,

1513,external,,,Vidtoon 2.1 Lifetime,1,0,visible,,"Vidtoon: Lifetime Access – Create Engaging Animated Videos with Ease
\n
\nVidtoon is a powerful, user-friendly animated video creation tool designed to help marketers, businesses, and content creators produce professional animated videos in just minutes. With lifetime access, you can create unlimited videos without worrying about recurring fees, making Vidtoon a valuable tool for boosting engagement and storytelling.
\n
\n✨ Key Features of Vidtoon Lifetime Access:
